Cat,Item Number,Description,Cost,Supplier,Barcode Number,List,Last Cost,Cost at 3/9/2026,In Stock
108,KTSB-1240-46-1-TP,4-6 Lamp 12'-40' 120v HO Magnetic Sign Ballast -20 Deg Start DISCONTINUE,87.0,"KEYSTONE TECHNOLOGIES, LLC",,132.5,87.0,87.0,1.0
108,KTSB-2040-24-1-TP,2-4 Lamp 20'-40' 120v HO Magnetic Sign Ballast -20 Deg Start DISCONTINUE,87.0,"KEYSTONE TECHNOLOGIES, LLC",,132.0,87.0,87.0,0.0
108,KTSB-2448-46-1-S,4-6 Lamp 24'-48' 120v HO Magnetic Sign Ballast -20 Deg Start,95.0,"KEYSTONE TECHNOLOGIES, LLC",,142.0,95.0,95.0,0.0
108,KTSB-E-0216-12-UV,1-2 Lamp T12HO 2' - 16' T8HO 4' - 12' 120/277v Electronic Sign Ballast -20 Deg Start,43.9,"KEYSTONE TECHNOLOGIES, LLC",,65.0,,,0.0
108,KTSB-E-0416-12-1-S,1-2 Lamp T12HO 4' - 16' T8HO 4'- 12' 120v Smart Wiring Electronic Sign Ballast -20 Deg Start,52.7,"KEYSTONE TECHNOLOGIES, LLC",,79.0,,,0.0
108,KTSB-E-0432-14-UV,1-4 Lamp T12HO 4' - 32' T8HO 4'- 24' 120/277v Electronic Sign Ballast -20 Deg Start,59.3,"KEYSTONE TECHNOLOGIES, LLC",,90.0,,,0.0
108,KTSB-E-0824-23-1-S,2-3 Lamp T12HO 8' - 24' T8HO 8'- 18' 120v Smart Wiring Electronic Sign Ballast -20 Deg Start,52.0,"KEYSTONE TECHNOLOGIES, LLC",,98.0,52.0,52.0,1.0
108,KTSB-E-0832-24-1-S,2-4 Lamp T12HO 8' - 32' T8HO 8'- 24' 120v Smart Wiring Electronic Sign Ballast -20 Deg Star,62.0,"KEYSTONE TECHNOLOGIES, LLC",,94.0,62.0,62.0,4.0
108,KTSB-E-1040-14-UV,1-4 Lamp T12HO 10' - 40' T8HO 8'- 32' 120/277v Electronic Sign Ballast -20 Deg Start,98.75,"KEYSTONE TECHNOLOGIES, LLC",,162.00000000000003,98.75,98.75,2.0
108,KTSB-E-208-11-1-S,1 Lamp T12HO 2' - 8' T8HO 2'- 8' 120v Smart Wiring Electronic Sign Ballast -20 Deg Start,30.0,"KEYSTONE TECHNOLOGIES, LLC",,45.0,,,0.0
108,KTSB-E-2448-46-1-S,4-6 Lamp T12HO 24' - 48' T8HO 18'- 36' 120v Smart Wiring Electronic Sign Ballast -20 Deg Star,98.15,"KEYSTONE TECHNOLOGIES, LLC",,148.8,98.15,98.15,2.0
108,LI533-H4-IC,35w-400w Metal Halide Replacement Ignitor Kit,20.0,ADVANCE CORPORATION,,45.0,,,5.0
108,MH-175-A-QHP,175w MH Ballast Kit 120V/208/240/277,48.900000000000006,"KEYSTONE TECHNOLOGIES, LLC",,73.5,48.9,48.9,2.0
108,MHB250-QLL,250W MH Ballast Kit 120V/208/240/277,50.0,"NCI PRODUCTS, INC",,80.0,,,0.0
108,MHB400-QLL,400W MH Ballast Kit 120V/208/240/277,55.78,"NCI PRODUCTS, INC",,90.0,41.66,41.66,0.0
108,RSW240T12120,"(2) 25,30,40/T12 17,25,30/T8 (2) CFTR32W/GX24Q , CFTR26W/GX24Q orr CFQ26W/G24Q BALLAST 120V",10.0,GRAND ELECTRICAL EQUIP & SUPPLY,,30.0,10.0,10.0,10.0
108,S5229,1/2 Lamp 120/277V Ballast Cf 26-42W Bs,25.65,"SATCO PRODUCTS, INC.",,38.5,25.65,25.65,7.0
108,SBA-128,E/B 1-4/32W 2X54/60 HO 4X26 Cfq 1X92 -20F,8.775,EAGLE LIGHTING PRODUCTS,,50.0,8.775,8.775,1.0
108,SBA-64,E/B 1-2/32W 1-54/60W HO 2X26Cfq 1X64T8HO,6.251,EAGLE LIGHTING PRODUCTS,,20.0,6.251,6.251,0.0
108,TBE-34CFW,"3-4 17,25,32 T8 OR 3 14,21,28 T5 Electronic Ballast 120-277",7.9,POLLUX INTERNATIONAL HOLDING LTD.,,40.0,89.5,89.5,11.0
108,TBE-4C1FS,"3-4 17,25,32 T8 OR 3 14,21,28 T5 Electronic Ballast 120 ONLY",9.25,POLLUX INTERNATIONAL HOLDING LTD.,,40.0,9.25,9.25,15.0
108,WPR-490-XLH,"1 48,60,72/2 24,48,60,72 HO Ball 3R 120V",130.0,"Mercury Lighting Products CO., INC",,208.0,,,0.0
112,0809-0009,4v 5 Ah  5000mAh Sealed Lead Battery Replacement DUAL LITE 12-704,14.93,"JASCO BATTERY SPECIALISTS, INC",,24.0,14.93,14.93,5.0
112,0859-0010,4v 8 Ah  8000mAh Sealed Lead Battery Replacement DUAL LITE 12-705,22.17,"JASCO BATTERY SPECIALISTS, INC",,35.0,22.17,22.17,10.0
112,18650,18650 3.7V 4000mAh Rechargeable Li-ion Battery for LED Flashlight 1pc,1.25,POLLUX INTERNATIONAL HOLDING LTD.,,5.0,1.25,1.25,0.0
112,25-9002,11.1V 2.6Ah 3 Battery Wrapped for Blink Light Replacement,24.5,"SATCO PRODUCTS, INC.",,28.0,24.5,24.5,2.0
112,25-9003,3 PACK SINGLE BATTERIES,17.68,"SATCO PRODUCTS, INC.",,27.0,17.68,17.68,0.0
112,309/393,309 - 393 1.5v Watch/Stylus Battery,1.0043,Emery Jensen Distribution East,,2.5,1.04,1.04,7.0
112,9VBATT,9V Duracell Coppertop Alkaline Batteries 1pk,1.99,DOMESTIC BROOM AND BRUSH,,3.5,1.99,1.99,8.0
112,A23,12v A23 Battery 2 Pack,1.97,FIVE STAR GROUP,,4.5,1.97,1.97,5.0
112,A76,1.5v 150mAh Alkaline Button Battery,0.752,"Mannix Instruments CO., LLC",,2.5,0.9,0.9,20.0
112,A76-4PK,4PC 1.5v 150mAh Alkaline Button Battery,3.64,Emery Jensen Distribution East,,9.0,3.64,3.64,5.0
112,AAABATT,AAA Duracell Coppertop Alkaline Batteries 1.5v 2Pk,1.19,DOMESTIC BROOM AND BRUSH,,2.0,1.19,1.19,0.0
112,AAABATT4,AAA Duracell Coppertop Alkaline Batteries 1.5v 4Pk,1.47,DOMESTIC BROOM AND BRUSH,,3.5,1.47,1.47,13.0
112,AABATT4,AA Duracell Coppertop Alkaline Batteries 1.5v 4Pk,1.47,DOMESTIC BROOM AND BRUSH,,3.5,1.47,1.47,22.0
112,CBATT,C Duracell Coppertop Alkaline Batteries 1.5v 2pk,2.29,DOMESTIC BROOM AND BRUSH,,4.0,2.29,2.29,0.0
112,CR1225,3v 1225mAh High Energy Lithium Coin Battery,2.01,Emery Jensen Distribution East,,4.0,2.01,2.01,5.0
112,CR1616,3v 55mAh High Energy Lithium Coin Battery,1.56,Emery Jensen Distribution East,,3.25,1.5776,1.5776,1.0
112,CR1632,3v 55mAh High Energy Lithium Coin Battery,0.9657,Emery Jensen Distribution East,,3.5,0.79,0.79,7.0
112,CR2016,3v 100mAh High Energy Lithium Coin Battery,1.1700000000000002,Emery Jensen Distribution East,,3.0,1.17,1.17,48.0
112,CR2025,3v 160mAh High Energy Lithium Coin Battery,0.99,FIVE STAR GROUP,,3.0,0.99,0.99,6.0
112,CR2032,3v 240mAh High Energy Lithium Coin Battery,1.3335,"Mannix Instruments CO., LLC",,4.0,1.41,1.41,17.0
112,CR2032-2PK,Duracell CR2032 2 PACK,2.54,Emery Jensen Distribution East,,6.0,2.54,2.54,6.0
112,DBATT,D Duracell Coppertop Alkaline Batteries 1.5v 2pk,2.69,DOMESTIC BROOM AND BRUSH,,4.5,2.69,2.69,0.0
112,EN715,7.5v Alkaline Battery,19.95,"JASCO BATTERY SPECIALISTS, INC",,34.0,19.95,19.95,1.0
112,NC-AA1000-3-D-CA051,Replacement Battery for LED Emergency Lights 3.6V 1000mAh (3)NI-CAD AA cells w/ wire leads,8.5,"JASCO BATTERY SPECIALISTS, INC",,15.0,8.5,8.5,2.0
112,NC1/2AA8AWL,9V .21Ah Em Battery,18.33,"JASCO BATTERY SPECIALISTS, INC",,31.0,18.33,18.33,3.0
112,NC4-5A-WL,1.2V A Size 1200mAh Ni-Cd Rechargeable Battery,5.25,"JASCO BATTERY SPECIALISTS, INC",,10.5,5.25,5.25,3.0
112,NCAA4CCA084,4.8v 700mAh Sealed Ni-Cad Battery with Leads,12.98,"JASCO BATTERY SPECIALISTS, INC",,24.0,12.98,12.98,6.0
112,PSH12-100F2-FR,12V 10 Ah /20Hr Battery,39.95,"JASCO BATTERY SPECIALISTS, INC",,68.0,31.0,31.0,0.0
112,RB-6100,*DISCONTINUE SELL RB6121* 6v 10 Ah 1000 Ah Sealed Lead Battery,10.25,"JASCO BATTERY SPECIALISTS, INC",,20.0,10.25,10.25,0.0
112,RB1212,12v 1.2 Ah 1200mAh Sealed Lead Battery,8.95,"JASCO BATTERY SPECIALISTS, INC",,15.5,8.95,8.95,0.0
112,RB12120,12v 12 Ah 12000mAh Sealed Lead Battery,34.44,"JASCO BATTERY SPECIALISTS, INC",,58.5,34.44,34.44,0.0
112,RB12180-F2,12v 18 Ah 17500mAh Sealed Lead Battery F2 Terminal,41.5,"JASCO BATTERY SPECIALISTS, INC",,70.0,41.5,41.5,0.0
112,RB12180-NB,12v 18 Ah 17500mAh Sealed Lead Battery,38.25,"JASCO BATTERY SPECIALISTS, INC",,65.0,38.25,38.25,0.0
112,RB12260-F2,Power-Sonic 12v 26 Ah Sealed Lead Battery F2,83.6,"JASCO BATTERY SPECIALISTS, INC",,100.0,83.6,83.6,0.0
112,RB1270,12v 7.5 Ah 7500mAh Sealed Lead Battery,15.1,"JASCO BATTERY SPECIALISTS, INC",,28.0,15.1,15.1,12.0
112,RB1280-F2,12v 8 Ah Sealed Lead Battery,14.85,"JASCO BATTERY SPECIALISTS, INC",,25.0,14.85,14.85,0.0
112,RB1290-F2,12v 9 Ah TYPE 1/4 SPADE TYPE Battery,21.0,"JASCO BATTERY SPECIALISTS, INC",,34.0,21.0,21.0,0.0
112,RB6121,6v 12 Ah / 20Hr 12000mAh Sealed Lead Battery,14.5385,"JASCO BATTERY SPECIALISTS, INC",,25.0,15.4,15.4,26.0
112,RB6360,6v 33 AH Emergency Battery (L) REP CE1-5AG,43.68,"JASCO BATTERY SPECIALISTS, INC",,74.25,43.68,43.68,2.0
112,RB640,6v 4.5 Ah 4500mAh Sealed Lead Battery,5.9274,"JASCO BATTERY SPECIALISTS, INC",,10.0,6.3,6.3,31.0
112,RB667,6v 6 Ah 6000mAh Sealed Lead Battery (M) REP CE1-5AL,12.95,"JASCO BATTERY SPECIALISTS, INC",,20.0,12.95,12.95,0.0
112,RB670,6v 7 Ah 7000mAh Sealed Lead Battery,10.15,"JASCO BATTERY SPECIALISTS, INC",,16.0,10.15,10.15,30.0
112,RBX6180,6v 18 Ah 18000mAh Sealed Lead Battery (L) REP CE1-5AK,24.7,"JASCO BATTERY SPECIALISTS, INC",,42.0,,,0.0
112,UC509,6V Super Heavy Duty Lantern Battery,2.75,DOMESTIC BROOM AND BRUSH,,4.25,2.5,2.5,0.0
116,1268,Magneti Reed Switch Make & Break Circuit Surface Type 48v AC/DC,7.9,LEE ELECTRIC INC.,,12.650000000000002,7.9,7.9,3.0
116,12DL,Door Strike #12 16V,38.0,LEE ELECTRIC INC.,,59.5,38.0,38.0,11.0
116,188-BOX,5/8 Bell Button Unlight,1.0,"BRYANT ELECTRIC, INC.",,2.75,1.0,1.0,0.0
116,209DN,6a 120v Light On Door Open Switch,5.7,LEE ELECTRIC INC.,,11.0,5.7,5.7,15.0
116,210DN,10a 120v Light On Door Open Switch,6.61,LEE ELECTRIC INC.,,13.499999999999998,6.61,6.61,0.0
116,211DF,10a 120v Light Off Door Open Switch,8.98,LEE ELECTRIC INC.,,18.0,8.98,8.98,6.0
116,212SDN,D Sw On When D Open Sliding Door Use,5.25,LEE ELECTRIC INC.,,10.5,,,0.0
116,213SDF,D Sw Off When D Open Sliding Door Use,5.25,LEE ELECTRIC INC.,,10.5,,,0.0
116,220DL,Door Strike #220,12.5,LEE ELECTRIC INC.,,27.0,12.5,12.5,5.0
116,232L,36X24 Signal Mat,60.0,LEE ELECTRIC INC.,,90.0,60.0,60.0,2.0
116,233L,36X30 Signal Mat,61.0,LEE ELECTRIC INC.,,92.0,,,0.0
116,246RB,Roller Ball Contact for Make & Break Circuit 48v AC/DC,5.0200000000000005,LEE ELECTRIC INC.,,7.750000000000002,5.02,5.02,8.0
116,2DL,Door Strike #2,27.5,LEE ELECTRIC INC.,,46.0,27.5,27.5,4.0
116,3600-6,"6"" Gong Bell 120v AC",30.6,LEE ELECTRIC INC.,,49.0,30.6,30.6,1.0
116,3DL,Door Strike #3,26.5,LEE ELECTRIC INC.,,42.0,26.5,26.5,2.0
116,410L,Recess Bell 8-12V Ac,7.15,LEE ELECTRIC INC.,,13.5,,,0.0
116,411L,Recess Buzze 8-12V Ac,7.15,LEE ELECTRIC INC.,,13.5,,,0.0
116,412L,Recess Bell/Buzzer 8-12V Ac,10.25,LEE ELECTRIC INC.,,19.5,10.25,10.25,7.0
116,415L,Recess Bell/Push Combo 8-12V Ac,12.0,LEE ELECTRIC INC.,,20.0,12.0,12.0,16.0
116,416L,Recess Buzzer/Push Combo 8-12V Ac,12.0,LEE ELECTRIC INC.,,20.0,12.0,12.0,5.0
116,417L,Recess Bell/Buzzer & Push Combo 8-12V Ac,11.75,LEE ELECTRIC INC.,,22.0,,,0.0
116,4DL,Door Strike #4,28.0,LEE ELECTRIC INC.,,44.0,28.0,28.0,3.0
116,5DL,Door Strike #5,16.25,LEE ELECTRIC INC.,,27.0,16.25,16.25,3.0
116,636EMR,Door Chime 16v AC,7.89,LEE ELECTRIC INC.,,16.0,7.89,7.89,1.0
116,6DL,Door Strike #6,23.5,LEE ELECTRIC INC.,,37.0,23.5,23.5,3.0
116,76-17-87635R11,Mul-t-Lock Door Strike 1-1/4 x 4-7/8 8-16V AC/DC,92.0,Standard Wholesale Hardware INC.,,138.0,94.95,94.95,0.0
116,7DL,Door Strike #7,32.5,LEE ELECTRIC INC.,,50.0,32.5,32.5,1.0
116,B971,Chime Set W/Transformer 1 Unlited Button,6.53,BROAN - NUTONE LLC,,15.0,,,0.0
116,B973,Chime Set W/Transformer 1 Lighted Button,6.85,BROAN - NUTONE LLC,,14.0,,,0.0
116,BC200,1-1/4 Bell Button PB,1.42,LEE ELECTRIC INC.,,2.5,1.42,1.42,0.0
116,BC201,2-1/4 Bell Button PB,2.09,LEE ELECTRIC INC.,,3.9500000000000006,2.09,2.09,0.0
116,BC201C,2-1/4 Bell Button CH,2.49,LEE ELECTRIC INC.,,4.5,2.42,2.42,0.0
116,BC202,1 Gang Gold Bell Button 2 x 2 9/16,3.0173,LEE ELECTRIC INC.,,5.0,3.0173,3.0173,25.0
116,BC203,2 Gang Brass Bell Button 4 3/4 x 1 5/8,2.0,LEE ELECTRIC INC.,,4.0,2.0,2.0,130.0
116,BC203C,2 Gang Chrome Bell Button 4 3/4 x 1 5/8,5.32575,LEE ELECTRIC INC.,,8.55,4.8,4.8,0.0
116,BC203P,2 Gang Brass Bell Button 4 3/4 x 1 5/8,3.5,LEE ELECTRIC INC.,,8.55,3.5,3.5,7.0
116,BC205LB,5/8 Brass Lighted Bell Button,2.187,LEE ELECTRIC INC.,,3.5,2.187,2.187,0.0
116,BC208,3 Gang Gold Bell Button 7 x 1 5/8,8.89,LEE ELECTRIC INC.,,15.000000000000002,8.89,8.89,4.0
116,BC266B,Slim Bar Gold Bell Button 2 13/16 x 7/8,2.48,LEE ELECTRIC INC.,,3.75,1.78,1.78,0.0
116,BC266C,Slim Bar Silver Bell Button 2 13/16 x 7/8,2.48,LEE ELECTRIC INC.,,3.75,1.78,1.78,0.0
116,BC266LG,Slim Bar Gold Lighted Bell Button 2 13/16 x 7/8,3.08,LEE ELECTRIC INC.,,4.65,3.08,3.08,0.0
116,BC266LS,Slim Bar Silver Lighted Bell Button 2 13/16 x 7/8,2.35,LEE ELECTRIC INC.,,5.0,2.35,2.35,1.0
116,BC266LW,Slim Bar White Lighted Bell Button 2 13/16 x 7/8,2.83,LEE ELECTRIC INC.,,6.0,2.83,2.83,6.0
116,BC267LG,1 Gang Brass Lighted Bell Button 2 5/16 x 1 3/8,5.41,LEE ELECTRIC INC.,,11.0,5.41,5.41,3.0
116,BC268LG,2 Gang Brass Lighted Bell Button 5 1/4 x 1 3/8,9.29,LEE ELECTRIC INC.,,14.0,7.41,7.41,0.0
116,BC269LG,3 Gang Brass Lighted Bell Button 7 9/16 x 1 3/8,11.99,LEE ELECTRIC INC.,,24.000000000000004,11.99,11.99,1.0
116,BC285LB,Buckingham Brass Lighted Bell Button 4 1/2 x 1 1/4,5.0,LEE ELECTRIC INC.,,12.0,5.0,5.0,1.0
116,BC286LB,Regent Brass Lighted Bell Button 3 3/4 x 1 1/4,3.5,LEE ELECTRIC INC.,,7.999999999999998,3.5,3.5,3.0
116,BC288LB,Oxford Brass Lighted Bell Button 3 9/16 x 15/16,3.5,LEE ELECTRIC INC.,,8.15,3.5,3.5,6.0
116,BC289LB,Windsor Brass Lighted Bell Button 2 7/8 x 1 1/4,6.89,LEE ELECTRIC INC.,,10.500000000000002,6.89,6.89,0.0
116,BC290LB,Lancaster Brass Lighted Bell Button 3 1/2 x 1 1/4,4.5,LEE ELECTRIC INC.,,11.0,4.5,4.5,1.0
116,BC302,"2 1/2"" 2 Coil Bell 3-16v DC 8-16v AC",5.99,LEE ELECTRIC INC.,,9.899999999999999,5.99,5.99,8.0
116,BC303,"3"" 2 Coil Bell 3-16v DC 8-16v AC",6.99,LEE ELECTRIC INC.,,11.8,6.99,6.99,6.0
116,BC304,"4"" 2 Coil Bell 3-16v DC 8-16v AC",8.290000000000001,LEE ELECTRIC INC.,,13.0,8.29,8.29,1.0
116,BC305,Buzzer 3-16v DC 8-16v AC,5.29,LEE ELECTRIC INC.,,8.6,5.29,5.29,1.0
116,BC666B,"Plastic Button Black 2 3/4"" x 3/4""",1.01,LEE ELECTRIC INC.,,2.4,1.01,1.01,19.0
116,BC666P,"Plastic Button Gold 2 3/4"" x 3/4""",1.15,LEE ELECTRIC INC.,,3.0,1.15,1.15,4.0
116,BK120NBWH,Chime Set w/Transformer 2 Unlighted Button 16v AC,12.4,BROAN - NUTONE LLC,,24.0,12.4,12.4,11.0
116,PV300,Visitor Chime,6.95,JC SALES,,12.5,6.95,6.95,1.0
116,RC801,Bell Buton W/Lite,3.94,BROAN - NUTONE LLC,,7.9,3.94,3.94,7.0
116,RP055BE,Engraved Bk Button,2.9,ALPHA COMMUNICATIONS,,6.0,,,0.0
116,S1,Replacement Panel Button 1 Screw 1 Solder,2.15,ALPHA COMMUNICATIONS,,4.5,,,0.0
116,SIB407X2,Sibih Door Strike 8-16v AC/DC Centered,43.65,"REISS WHOLESALE HARDWARE  CO, INC",,65.75,43.65,43.65,0.0
116,SIB412X2,Sibih Door Strike 8-16v AC/DC Adjustable,61.330000000000005,"REISS WHOLESALE HARDWARE  CO, INC",,92.0,61.33,61.33,2.0
116,SM201K,Door & Com System,58.2,ALPHA COMMUNICATIONS,,87.5,,,0.0
116,SM202K,Door & Com System,39.95,ALPHA COMMUNICATIONS,,60.0,,,0.0
116,ST-005W,Replacement Panel Button BK/WH 1 SCREW 1 SOLDER,2.8,"LEE DAN COMMUNICATIONS,INC.",,5.75,2.8,2.8,0.0
116,ST-009,Replacement Panel Button BK/WH 2 SOLDER TERM,1.65,"LEE DAN COMMUNICATIONS,INC.",,5.0,,,0.0
116,ST-SSR2,Replacement Panel Button for Quantium/Centurion Intercom,6.220000000000001,"LEE DAN COMMUNICATIONS,INC.",,10.0,6.22,6.22,8.0
116,ST008/2,Replacement Panel Button BK/WH 2 SCREW TERM,4.67,"LEE DAN COMMUNICATIONS,INC.",,9.5,4.67,4.67,19.0
116,TS-9771,Wireless Door Chime,4.75,TRISONIC,,18.0,11.99,11.99,0.0
116,TS-9774,Wireless Door Chime,5.67,TRISONIC,,12.0,5.67,5.67,0.0
116,TS-9778,Smart Alarm,1.35,TRISONIC,,4.75,,,0.0
116,WC100,Wireless Chime Kit Battery Operated,12.17,LEE ELECTRIC INC.,,19.0,12.17,12.17,3.0
116,WDB-2004F,Wireless Door Chime Kit w/Flashing Lite,6.87,International Electric,,19.0,6.87,6.87,0.0
116,WDB-2005,Wireless Door Chime Kit w/Flashing Lite,6.87,International Electric,,19.0,6.87,6.87,0.0
120,1046CG,"2 1/2"" LR Combo Conduit Body Set",52.842000000000006,"ARLINGTON INDUSTRIES, INC",,90.0,52.842,52.842,3.0
120,1047CG,"3"" LR Combo Conduit Body Set",66.032,"ARLINGTON INDUSTRIES, INC",,140.64816,,,0.0
120,9310LB,"1/2"" LB Combo Conduit Body",2.25,TOPAZ ELECTRIC CORP.,,4.8,2.25,2.25,33.0
120,9311LB,"3/4"" LB Combo Conduit Body",2.76,TOPAZ ELECTRIC CORP.,,6.15,2.767,2.767,17.0
120,9312LB,"1"" LB Combo Conduit Body",3.6567,TOPAZ ELECTRIC CORP.,,8.5,3.742,3.742,18.0
120,9313LB,"1 1/4"" LB Combo Conduit Body",8.716800000000001,TOPAZ ELECTRIC CORP.,,18.0,8.7168,8.7168,8.0
120,9314LB,"1 1/2"" LB Combo Conduit Body",9.5,TOPAZ ELECTRIC CORP.,,17.0,9.5,9.5,10.0
120,9315LB,"2"" LB Combo Conduit Body",13.5,TOPAZ ELECTRIC CORP.,,27.5,13.5,13.5,5.0
120,9410T,"1/2"" T Combo Conduit Body",2.7576,TOPAZ ELECTRIC CORP.,,6.5,2.7329,2.7329,38.0
120,9411T,"3/4"" T Combo Conduit Body",3.99,TOPAZ ELECTRIC CORP.,,7.5,3.99,3.99,10.0
120,9412T,"1"" T Combo Conduit Body",3.35,TOPAZ ELECTRIC CORP.,,9.35,3.35,3.35,9.0
120,9413T,"1 1/4"" T Combo Conduit Body",5.712000000000001,TOPAZ ELECTRIC CORP.,,18.0,5.712,5.712,22.0
120,9414T,"1 1/2"" T Combo Conduit Body",8.92,TOPAZ ELECTRIC CORP.,,18.75,8.92,8.92,13.0
120,9415T,"2"" T Combo Conduit Body",10.6051,TOPAZ ELECTRIC CORP.,,27.5,13.2255,13.2255,5.0
120,9510LL,"1/2"" LL Combo Conduit Body",2.3342,TOPAZ ELECTRIC CORP.,,4.8,2.3342,2.3342,10.0
120,9511LL,"3/4"" LL Combo Conduit Body",3.99,TOPAZ ELECTRIC CORP.,,7.5,3.99,3.99,7.0
120,9512LL,"1"" LL Combo Conduit Body",3.742,TOPAZ ELECTRIC CORP.,,8.5,3.742,3.742,5.0
120,9513LL,"1 1/4"" LL Combo Conduit Body",9.0854,TOPAZ ELECTRIC CORP.,,18.0,7.25,7.25,-1.0
120,9514LL,"1 1/2"" LL Combo Conduit Body",10.2805,TOPAZ ELECTRIC CORP.,,17.0,13.5,13.5,10.0
120,9515LL,"2"" LL Combo Conduit Body",13.3159,TOPAZ ELECTRIC CORP.,,27.5,13.5,13.5,3.0
120,9610LR,"1/2"" LR Combo Conduit Body",2.2994,TOPAZ ELECTRIC CORP.,,4.8,2.334,2.334,17.0
120,9611LR,"3/4"" LR Combo Conduit Body",2.7539,TOPAZ ELECTRIC CORP.,,6.15,2.75,2.75,13.0
120,9612LR,"1"" LR Combo Conduit Body",3.6323,TOPAZ ELECTRIC CORP.,,8.5,3.55,3.55,7.0
120,9613LR,"1 1/4"" LR Combo Conduit Body",7.5145,TOPAZ ELECTRIC CORP.,,18.0,7.5145,7.5145,3.0
120,9614LR,"1 1/2"" LR Combo Conduit Body",12.2917,TOPAZ ELECTRIC CORP.,,17.0,13.5,13.5,6.0
120,9615LR,"2"" LR Combo Conduit Body",13.22,TOPAZ ELECTRIC CORP.,,27.5,13.22,13.22,4.0
120,9710C,"1/2"" C Combo Conduit Body",2.25,TOPAZ ELECTRIC CORP.,,4.8,2.25,2.25,10.0
120,9711C,"3/4"" C Combo Conduit Body",2.75,TOPAZ ELECTRIC CORP.,,6.15,2.75,2.75,4.0
120,9712C,"1"" C Combo Conduit Body",3.1672,TOPAZ ELECTRIC CORP.,,8.5,3.1173,3.1173,23.0
120,9713C,"1 1/4"" C Combo Conduit Body",7.5146,TOPAZ ELECTRIC CORP.,,15.5,7.5146,7.5146,3.0
120,9714C,"1 1/2"" C Combo Conduit Body",7.060700000000001,TOPAZ ELECTRIC CORP.,,17.0,7.0607,7.0607,2.0
120,9715C,"2"" C Combo Conduit Body",13.2255,TOPAZ ELECTRIC CORP.,,27.5,13.2255,13.2255,2.0
120,A930,"1/2"" Combo Any Body Conduit Set",2.18,"ARLINGTON INDUSTRIES, INC",,3.75,0.0,0.0,0.0
120,A931,"3/4"" Combo Any Body Conduit Set",2.84,"ARLINGTON INDUSTRIES, INC",,4.85,0.0,0.0,0.0
120,A932,"1"" Combo Any Body Conduit Set",4.0,"ARLINGTON INDUSTRIES, INC",,6.85,0.0,0.0,0.0
120,A933,"1 1/4"" Combo Any Body Conduit Set",7.61,"ARLINGTON INDUSTRIES, INC",,12.95,7.61,7.61,0.0
120,A934,"1 1/2"" Combo Any Body Conduit Set",7.9,"ARLINGTON INDUSTRIES, INC",,13.5,7.9,7.9,25.0
120,A935,"2"" Combo Any Body Conduit Set",12.9684,"ARLINGTON INDUSTRIES, INC",,20.6,12.9684,12.9684,5.0
120,A936,"2 1/2"" Threaded Any Body Conduit Set",26.110000000000003,"ARLINGTON INDUSTRIES, INC",,88.0,26.11,26.11,6.0
120,A937,"3"" Threaded Any Body Conduit Set",32.36,"ARLINGTON INDUSTRIES, INC",,55.0,,,0.0
120,A938,"3 1/2"" Threaded Any Body Conduit Set",51.97,"ARLINGTON INDUSTRIES, INC",,88.5,,,0.0
120,A939,"4"" Threaded Any Body Conduit Set",55.26,"ARLINGTON INDUSTRIES, INC",,94.0,,,0.0
120,C10,"4"" C Rigid Conduit Body Aluminum",97.94,TOPAZ ELECTRIC CORP.,,165.0,,,0.0
120,C10M,"4"" C Rigid Conduit Body Malleable Iron",104.73,TOPAZ ELECTRIC CORP.,,178.0,,,0.0
120,C1M,"1/2"" C Rigid Conduit Body Malleable Iron",2.476,TOPAZ ELECTRIC CORP.,,7.5,2.476,2.476,1.0
120,C2,"3/4"" C Rigid Conduit Body Aluminum",2.47,TOPAZ ELECTRIC CORP.,,6.15,0.0,0.0,1.0
120,C2M,"3/4"" C Rigid Conduit Body Malleable Iron",2.5756,TOPAZ ELECTRIC CORP.,,6.9,2.5756,2.5756,12.0
120,C3M,"1"" C Rigid Conduit Body Malleable Iron",4.5128,TOPAZ ELECTRIC CORP.,,14.25,4.5128,4.5128,6.0
120,C4M,"1 1/4"" C Rigid Conduit Body Malleable Iron",7.277,TOPAZ ELECTRIC CORP.,,23.0,7.277,7.277,3.0
120,C5,"1 1/2"" C Conduit Body THREADED ONLY",9.95,TOPAZ ELECTRIC CORP.,,17.0,66.033,66.033,8.0
120,C5M,"1 1/2"" C Rigid Conduit Body Malleable Iron",9.473,TOPAZ ELECTRIC CORP.,,27.0,9.473,9.473,7.0
120,C6,"2"" C Conduit Body THREADED ONLY",15.52,TOPAZ ELECTRIC CORP.,,27.5,52.842,52.842,14.0
120,C6M,"2"" C Rigid Conduit Body Malleable Iron",17.008,TOPAZ ELECTRIC CORP.,,45.0,17.008,17.008,3.0
120,C7,"2 1/2"" C Rigid Conduit Body Aluminum",37.952000000000005,TOPAZ ELECTRIC CORP.,,68.0,37.952,37.952,3.0
120,C7M,"2 1/2"" C Rigid Conduit Body Malleable Iron",28.9889,TOPAZ ELECTRIC CORP.,,89.0,28.9889,28.9889,5.0
120,C8,"3"" C Rigid Conduit Body Aluminum",44.589,TOPAZ ELECTRIC CORP.,,77.0,44.589,44.589,1.0
